age,gender,race,state,flee,age_bins,population_race,population_gender,population_states,N_poor_by_state,N_poor_by_race,N_poor_by_gender,Total_Population,prob_race_knowing_was_killed,prob_gender_knowing_was_killed,prob_state_knowing_was_killed,prob_race,prob_gender,prob_state,prob_killed_knowing_race,prob_killed_knowing_gender,prob_killed_knowing_state,prob_race_knowing_poor,prob_killed_knowing_race_and_poor,prob_killed_knowing_race_and_poor_norm,prob_killed_knowing_race_norm,prob_killed_knowing_gender_norm,prob_killed_knowing_state_norm
33,M,H,WA,No,18-35,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
28,M,H,WA,Yes,18-35,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
35,M,H,WA,No,18-35,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
58,M,H,WA,No,>50,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
36,M,H,WA,Yes,35-50,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
40,M,H,WA,No,35-50,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
18,M,H,WA,No,12-18,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
33,M,H,WA,Yes,18-35,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
38,M,H,WA,Yes,35-50,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
34,M,H,WA,No,18-35,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
29,M,H,WA,Yes,18-35,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
38,M,H,WA,No,35-50,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
18,M,H,WA,No,12-18,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
35,M,H,WA,No,18-35,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
18,M,H,WA,No,12-18,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
22,M,H,WA,Yes,18-35,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
25,M,H,WA,No,18-35,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
33,M,H,WA,Yes,18-35,62080000,162826299,7588000,628000,10409000,16334000,325714000,0.181,0.953,0.025,0.19059665841812143,0.4999057424611776,0.023296511663606724,0.9496493878865979,1.9063593774860657,1.0731220347917765,0.2794587483555723,5.663775002401768,0.14358502248868985,0.2008949921222744,0.9539202962485805,0.01828815510628355
41,M,B,WA,Yes,35-50,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
46,M,B,WA,No,35-50,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
27,M,B,WA,No,18-35,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
38,M,B,WA,No,35-50,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
17,M,B,WA,No,12-18,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
51,M,B,WA,No,>50,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
20,M,B,WA,Yes,18-35,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
20,M,B,WA,Yes,18-35,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
46,M,B,WA,No,35-50,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
31,M,B,WA,No,18-35,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
26,M,B,WA,No,18-35,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
28,M,B,WA,No,18-35,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
24,M,B,WA,Yes,18-35,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
28,M,B,WA,Yes,18-35,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
23,M,B,WA,No,18-35,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
24,M,B,WA,Yes,18-35,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
26,M,B,WA,No,18-35,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
57,M,B,WA,Yes,>50,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
21,M,B,WA,Yes,18-35,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
30,M,B,WA,No,18-35,39940000,162826299,7588000,628000,8472000,16334000,325714000,0.27,0.953,0.025,0.12262291458150403,0.4999057424611776,0.023296511663606724,2.201872308462694,1.9063593774860657,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.9539202962485805,0.01828815510628355
37,M,O,WA,Yes,35-50,18113000,162826299,7588000,628000,795000,16334000,325714000,0.023,0.953,0.025,0.055610136500119735,0.4999057424611776,0.023296511663606724,0.41359366201071057,1.9063593774860657,1.0731220347917765,0.021344000859129596,9.423172327044025,0.23889127126689436,0.08749428634537947,0.9539202962485805,0.01828815510628355
30,M,O,WA,No,18-35,18113000,162826299,7588000,628000,795000,16334000,325714000,0.023,0.953,0.025,0.055610136500119735,0.4999057424611776,0.023296511663606724,0.41359366201071057,1.9063593774860657,1.0731220347917765,0.021344000859129596,9.423172327044025,0.23889127126689436,0.08749428634537947,0.9539202962485805,0.01828815510628355
44,M,O,WA,No,35-50,18113000,162826299,7588000,628000,795000,16334000,325714000,0.023,0.953,0.025,0.055610136500119735,0.4999057424611776,0.023296511663606724,0.41359366201071057,1.9063593774860657,1.0731220347917765,0.021344000859129596,9.423172327044025,0.23889127126689436,0.08749428634537947,0.9539202962485805,0.01828815510628355
25,M,O,WA,Yes,18-35,18113000,162826299,7588000,628000,795000,16334000,325714000,0.023,0.953,0.025,0.055610136500119735,0.4999057424611776,0.023296511663606724,0.41359366201071057,1.9063593774860657,1.0731220347917765,0.021344000859129596,9.423172327044025,0.23889127126689436,0.08749428634537947,0.9539202962485805,0.01828815510628355
33,M,O,WA,No,18-35,18113000,162826299,7588000,628000,795000,16334000,325714000,0.023,0.953,0.025,0.055610136500119735,0.4999057424611776,0.023296511663606724,0.41359366201071057,1.9063593774860657,1.0731220347917765,0.021344000859129596,9.423172327044025,0.23889127126689436,0.08749428634537947,0.9539202962485805,0.01828815510628355
36,M,O,WA,Yes,35-50,18113000,162826299,7588000,628000,795000,16334000,325714000,0.023,0.953,0.025,0.055610136500119735,0.4999057424611776,0.023296511663606724,0.41359366201071057,1.9063593774860657,1.0731220347917765,0.021344000859129596,9.423172327044025,0.23889127126689436,0.08749428634537947,0.9539202962485805,0.01828815510628355
39,M,O,WA,No,35-50,18113000,162826299,7588000,628000,795000,16334000,325714000,0.023,0.953,0.025,0.055610136500119735,0.4999057424611776,0.023296511663606724,0.41359366201071057,1.9063593774860657,1.0731220347917765,0.021344000859129596,9.423172327044025,0.23889127126689436,0.08749428634537947,0.9539202962485805,0.01828815510628355
38,F,W,WA,No,35-50,191698000,166238618,7588000,628000,15942000,20912000,325714000,0.508,0.047,0.025,0.588547007497375,0.5103821696334822,0.023296511663606724,0.8631426097298877,0.09208785650515934,1.0731220347917765,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.04607970375141948,0.01828815510628355
32,F,W,WA,Yes,18-35,191698000,166238618,7588000,628000,15942000,20912000,325714000,0.508,0.047,0.025,0.588547007497375,0.5103821696334822,0.023296511663606724,0.8631426097298877,0.09208785650515934,1.0731220347917765,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.04607970375141948,0.01828815510628355
39,F,W,WA,No,35-50,191698000,166238618,7588000,628000,15942000,20912000,325714000,0.508,0.047,0.025,0.588547007497375,0.5103821696334822,0.023296511663606724,0.8631426097298877,0.09208785650515934,1.0731220347917765,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.04607970375141948,0.01828815510628355
30,F,B,WA,No,18-35,39940000,166238618,7588000,628000,8472000,20912000,325714000,0.27,0.047,0.025,0.12262291458150403,0.5103821696334822,0.023296511663606724,2.201872308462694,0.09208785650515934,1.0731220347917765,0.2274545600987999,10.380403682719548,0.26315849333579094,0.4657983522184817,0.04607970375141948,0.01828815510628355
